User ID,User Name,Node_weight,Reply Count,Retweet count,Like Count,Quote Count,Followers Count,FOllowerID,Follower name
742740779437690880,alexaa_speed,0,0,0,0,0,306,[],[]
1156997215363031040,itsan0ctopus,1,0,0,1,0,2187,[],[]
27289332,MollyMessedUp,8,0,0,8,0,402,[],[]
188332194,NealCurtis,2,0,0,2,0,1337,[],[]
133983357,StinkinFishHead,0,0,0,0,0,32,[],[]
216649448,tomus0n,1,0,0,1,0,70,[],[]
743434697355689985,thePeterHall,1,1,0,1,0,186,[],[]
363276309,GOliviaa,3,0,0,3,0,125,[],[]
28024611,Tuigim,1,0,0,1,0,5621,[],[]
1098335971509178370,Thelastkokiri,0,0,0,0,0,72,[],[]
1258595022401933312,mrpdonaldson,0,0,0,0,0,404,[],[]
18787203,tbigbee,0,0,0,0,0,191,[],[]
38333667,Tristanshouts,11,1,0,11,1,5243,[],[]
864190538232279040,PedroParamo__,0,0,0,0,0,89,[],[]
920158412557684736,rudenshiold,2,0,0,2,0,772,[],[]
55499516,LukeingForward,0,0,0,0,0,343,[],[]
1076738785738600449,ETJeanMachine,4,2,0,4,0,190,[],[]
1078534642884476928,punkostrad,0,0,0,0,0,1014,[],[]
2879676945,browntailedhawk,2,1,0,2,0,650,[],[]
1140725731976077312,cyberclysm,1,0,0,1,0,100,[],[]
245662208,khadijahorton,0,0,0,0,0,751,[],[]
14285750,riss128,1,0,0,1,0,121,[],[]
1286345899459846144,thebadbroadcast,32,1,1,31,0,1059,[],[]
2482912098,mad_mac_127,0,0,0,0,0,151,[],[]
1726756494,theRakeshC,1,0,0,1,0,25,[],[]
857129810694467584,BetaHideYoGirl,1,0,0,1,0,377,[],[]
779122067719516160,ThorVonThorson,1,0,0,1,0,689,[],[]
280198955,soundscrat,0,0,0,0,0,123,[],[]
1227081160238489600,MackinnonDom,1,0,0,1,0,115,[],[]
872361193,spincity615,0,0,0,0,0,1563,[],[]
106164241,NihiledIt,0,0,0,0,0,70,[],[]
736089577618690048,_jfivemedia,2,0,0,2,0,273,[],[]
14522589,crd,10,1,0,10,0,1443,[],[]
34386401,Iustitia_Omnib,0,0,0,0,0,488,[],[]
115496167,evejweinberg,1,0,0,1,0,1049,[],[]
817834992839495680,LandauCamar,0,0,0,0,0,206,[],[]
2991696062,richarddoomed,8,1,0,8,0,1288,[],[]
3131321777,TCRReece,0,0,0,0,0,356,[],[]
1026324493243830272,XN1sm9p9cAsK8B1,11,1,1,10,0,1121,[],[]
2373115392,chronofoil,0,0,0,0,0,178,[],[]
17518344,keder,9,1,1,8,1,20064,[],[]
331376636,bdyer215,1,0,0,1,0,48,[],[]
23193451,JonnyGumball,59,7,0,59,0,450,[],[]
763146551778684928,PaulMuadDude,1,1,0,1,0,270,[],[]
23320357,rwindrem,8,0,0,8,0,3435,[],[]
1121075881,riapanacea,9,0,0,9,0,1955,[],[]
899410913207488513,friocarrieo,3,0,1,2,0,2968,[],[]
2869432218,_wchiv,37,7,1,36,0,11748,[],[]
831551907214798849,LookShinies,0,0,0,0,0,34,[],[]
225768315,yours_heidi,10,4,4,6,1,3918,[],[]
238277505,pjtourkid,1,0,0,1,0,859,[],[]
487942988,MichaelEHayden,974,52,119,855,25,32020,[],[]
13329232,holaesvaleriaaa,0,0,0,0,0,116,[],[]
461423322,bttrflymilkweed,0,1,0,0,0,557,[],[]
987833817976078336,Antipathes1,0,0,0,0,0,35,[],[]
19927199,Rodriguez_today,2,0,0,2,0,5506,[],[]
122640580,Unbranded63,0,0,0,0,0,3132,[],[]
1014735230,PettyRedmayne,0,1,0,0,0,208,[],[]
3657194963,LnnyOsoTo,0,1,0,0,0,68,[],[]
1216617814968147969,RUtheNurse4,2,0,0,2,0,162,[],[]
625028663,TheLongDefeat,0,0,0,0,0,1057,[],[]
238659092,OneTruePoster,3,0,0,3,0,525,[],[]
2608729532,CermwgpSue,10,0,3,7,0,11125,[],[]
210326129,steveburgess1,11,1,0,11,0,3352,[],[]
103404694,The_Deezer,17,0,0,17,0,5869,[],[]
7076142,marccormier,3,0,0,3,0,2461,[],[]
7378742,winklebleck,1,0,0,1,0,183,[],[]
1145080191783276544,lucketthistory,6,0,0,6,0,529,[],[]
824522756528152576,ifop_org,0,0,0,0,0,2591,[],[]
182916484,n_soba,2,0,0,2,0,2774,[],[]
58006535,prenerk,0,2,0,0,0,565,[],[]
37158953,MistaC87,0,0,0,0,0,522,[],[]
1195875531708911616,jdietz224,0,0,0,0,0,60,[],[]
717077287590502401,bl00ky15,1,0,0,1,0,39,[],[]
1301633509,ArsenaLos,1,1,0,1,0,467,[],[]
1944688592,BFrcho,0,0,0,0,0,28,[],[]
