User ID,User Name,Node_weight,Reply Count,Retweet count,Like Count,Quote Count,Followers Count,FOllowerID,Follower name
607289308,bluerosedreamin,0,1,0,0,0,488,[],[]
1308587837466517504,LucianoVerbene,0,0,0,0,0,4755,[],[]
1159896601655042048,liberty4brave,0,0,0,0,0,298,[],[]
41015601,lindamorin,1,0,0,1,0,173,[],[]
828273748851716098,nell_vicki,0,0,0,0,0,8,[],[]
4847738380,nascott7,1,0,0,1,0,122,[],[]
35569529,Westtlr,0,0,0,0,0,346,[],[]
1335811653607305217,GatheringBear,0,0,0,0,0,57,[],[]
617356652,JoanieReb,54,15,3,51,0,22683,[],[]
1869510434,TheRedGamer,0,0,0,0,0,386,[],[]
44880642,RudyKnaflic,0,0,0,0,0,1201,[],[]
1588648170,lovelilibra,0,0,0,0,0,1394,[],[]
1074839854247223296,craig_corsini,0,0,0,0,0,295,[],[]
929827238102441985,kingcase911,7,0,0,7,1,8231,[],[]
1221577446815944710,TimberNathan,0,0,0,0,0,93,[],[]
1016017230801195008,kraigr_IVU,4,0,1,3,0,3105,[],[]
984637034307432449,DomenickVincenz,0,0,0,0,0,18,[],[]
21580504,skap30,1,0,0,1,0,233,[],[]
35817832,georganneb,0,1,0,0,0,3835,[],[]
71368351,edwahzj_one,0,0,0,0,0,742,[],[]
714934318305517568,FixUSANow,0,0,0,0,0,2953,[],[]
1321544675120062468,hoaharper18,4,0,0,4,0,4,[],[]
1892230478,Buffalo95847,2,0,1,1,1,213,[],[]
49109223,NNt26,13,1,0,13,1,2850,[],[]
21742949,TrollColors,0,0,0,0,0,645,[],[]
289498966,ianhanomansing,20,3,1,19,1,70310,[],[]
15661696,blayone,42,1,2,40,2,9145,[],[]
15834524,The_GodParticle,4,0,1,3,0,480,[],[]
107396303,Byakku1,0,0,0,0,0,168,[],[]
2153511500,CMTowns,1,1,0,1,0,104,[],[]
1216748664036552704,Chuck_BassNYC,1,0,0,1,0,258,[],[]
449919771,ThomasHeaney6,3,0,1,2,0,605,[],[]
1335587954681651206,NyaRedux,0,0,0,0,0,184,[],[]
24325417,Carls_717,1,0,0,1,0,36,[],[]
1333263769456177152,TomTomlin2020,0,0,0,0,0,49,[],[]
3168716088,Cybscurity,0,0,0,0,0,107,[],[]
4542520756,OManHereWeGo,0,0,0,0,0,364,[],[]
478806055,BertDilbert,0,0,0,0,0,84,[],[]
16650478,TheTas,2,0,1,1,0,8173,[],[]
81971236,GrayskyX,0,0,0,0,0,648,[],[]
277628306,orvipacruz,0,0,0,0,0,52,[],[]
4248448093,NoldeDean,0,0,0,0,0,89,[],[]
852632988852649984,DickVanKlondike,91,24,3,88,5,7061,[],[]
1256966639276314624,CanYouHelp15,0,0,0,0,1,241,[],[]
222264367,JasonKerepesi,0,0,0,0,0,554,[],[]
242078217,simongloom,1,1,0,1,1,523,[],[]
801921743547940868,jjillmpolly,0,0,0,0,0,65,[],[]
51022910,TheCatWhisprer,309,6,38,271,4,51654,[],[]
340033776,chefelf1,0,0,0,0,1,1645,[],[]
207656440,Rooster1427,0,0,0,0,0,4318,[],[]
18120897,Oldguy_54,1,0,0,1,0,1310,[],[]
574992010,mistyBH1990,0,0,0,0,0,29,[],[]
2431125972,adriandoubleu,3,0,1,2,0,623,[],[]
984800037585682432,LyndonJ19924799,0,0,0,0,0,1,[],[]
1326931259227041793,GSavage77117702,0,0,0,0,0,1,[],[]
1239266059472994313,WalterJ94617408,0,0,0,0,0,93,[],[]
1060758193788329985,LastmanOnFire,0,0,0,0,0,749,[],[]
938172573443149826,DonDonOct26,1,0,0,1,0,2738,[],[]
11180712,RjKaufman,1,0,0,1,0,890,[],[]
2910296536,NVRayT,0,0,0,0,0,525,[],[]
1126867258280742913,InformationNuke,3,0,0,3,0,2042,[],[]
1316953060552380416,CommutationC,0,0,0,0,0,44,[],[]
754738047984336896,TallChux,0,0,0,0,0,8,[],[]
439441557,wildwoodcastle,0,0,0,0,0,109,[],[]
1291435660067459073,lez_knight,1,0,0,1,0,17,[],[]
1171669640667369472,bigangrylaw,4,1,0,4,0,3570,[],[]
243753602,niker_monkey,1,0,0,1,0,261,[],[]
1331370908989140992,DumdumFrave,0,0,0,0,0,236,[],[]
89416857,lilygrutcher,20,1,0,20,0,12406,[],[]
710540688170033152,Eddy3Elizabeth,0,0,0,0,0,39,[],[]
2346057596,ussboston,0,0,0,0,0,811,[],[]
27998570,thomasellerjr90,0,1,0,0,0,613,[],[]
2941545849,ez_dee,6,3,1,5,0,6717,[],[]
859869593443090432,RamsburgWilliam,1,1,0,1,0,1052,[],[]
1074480192,SenTedCruz,34865,2580,5861,29004,1314,2424726,[],[]
1005054540880793600,le_deecee,0,0,0,0,0,277,[],[]
269263265,rantonstupidity,2,0,0,2,1,1302,[],[]
20654549,UglyShmugly,1,0,0,1,0,412,[],[]
428692658,DKFennell,2,0,1,1,0,91,[],[]
895887156,OurAngelsz,8,0,4,4,0,57,[],[]
2225530104,imperialpref,2,0,0,2,0,516,[],[]
1335002198363828226,clement_soscia,0,0,0,0,0,2,[],[]
