User ID,User Name,Node_weight,Reply Count,Retweet count,Like Count,Quote Count,Followers Count,FOllowerID,Follower name
27578667,randalfthegray,4,0,0,4,0,233,[],[]
59256058,cndl_rominho,0,1,0,0,0,605,[],[]
842558553424642050,AdmiralCrunchy,0,0,0,0,0,165,[],[]
843617734852337664,bakanafighter,2,1,0,2,0,104,[],[]
14503633,cosmocatalano,4,0,0,4,0,2316,[],[]
858755334667718657,RoseyRoseyMae,9,6,0,9,0,226,[],[]
2310766513,DianeShamp,0,0,0,0,0,3123,[],[]
1259506339375648769,HotDespot,1,0,0,1,0,63,[],[]
106274105,ChristianDem47,1,0,0,1,0,3528,[],[]
866042025107374080,whatsayudda,0,0,0,0,0,16,[],[]
1324563251179433984,bobbeardii,0,0,0,0,0,15,[],[]
20483044,BobHartman,0,1,0,0,0,73,[],[]
985754798480801792,BoopBepp,0,0,0,0,0,141,[],[]
1170304086497005568,ResisterDude,50,5,17,33,2,28555,[],[]
1317487629580062722,KasonMatt,0,0,0,0,0,5,[],[]
56858982,Caroline_lines,0,1,0,0,0,678,[],[]
497305362,GagneRenaud,0,0,0,0,0,2829,[],[]
1107527847881506816,SarahCrwfrd,1,0,0,1,1,73,[],[]
3272347627,unoriginaloscar,9,4,0,9,0,95,[],[]
1922256140,appyoomkin,3,1,0,3,1,8612,[],[]
239434203,TheRealWillLich,0,0,0,0,0,664,[],[]
4656671262,_SeanOHara_,5,1,0,5,0,327,[],[]
16017624,MajorSpoilers,6,1,0,6,0,8541,[],[]
29348099,BradBallanger,1,0,0,1,0,1169,[],[]
171800028,whatthefidd,0,0,0,0,0,316,[],[]
1126499565295886336,itstorneff,17,1,0,17,0,361,[],[]
23386530,rini6,1,0,0,1,0,5973,[],[]
1282163269,CasaDeHank,0,6,0,0,0,324,[],[]
16120018,eyerollsohard,12,2,0,12,0,725,[],[]
31739856,Audimaster,1,0,0,1,0,765,[],[]
3033947925,shiphitsthefan,0,0,0,0,0,2081,[],[]
1318594013734277121,nocards87,0,0,0,0,0,18,[],[]
188907347,Steeeeeeeevens,0,0,0,0,0,560,[],[]
1103348894782709766,PhunkyApril,0,0,0,0,0,70,[],[]
843863647,kaup2016,0,0,0,0,0,1303,[],[]
354032998,KabukichoKing,0,0,0,0,0,1601,[],[]
1663854552,luislorenzo6666,0,0,0,0,0,465,[],[]
4840725433,JacueQ,3,0,2,1,0,455,[],[]
1337183536688680960,NavyMan83696519,0,0,0,0,0,1055,[],[]
4825531199,LCG_Tiamat,0,0,0,0,0,1389,[],[]
2205809886,eggbIues,1,0,0,1,0,478,[],[]
1025922902414188544,12MonkeyComms,132,56,17,115,24,7947,[],[]
1216574006196785152,ABearthling,0,0,0,0,0,187,[],[]
112388506,WhatTheForkLads,2,1,0,2,0,453,[],[]
1406255324,shadmarsh,0,0,0,0,0,310,[],[]
905291908515328002,bolotitan,4,2,0,4,0,3407,[],[]
396999408,andtwozigzags,1,0,0,1,0,228,[],[]
707450156975841280,gayguyCam,0,0,0,0,0,225,[],[]
27105352,dmhennen,0,0,0,0,0,421,[],[]
53959363,johnrwing,1,0,0,1,0,205,[],[]
585151126,mtariq_1,10,0,0,10,0,1010,[],[]
1007101628456079361,DrewMichaels20,1,0,0,1,0,276,[],[]
15193037,jeffnews,3,1,1,2,0,1473,[],[]
