User ID,User Name,Node_weight,Reply Count,Retweet count,Like Count,Quote Count,Followers Count,FOllowerID,Follower name
375053340,LeesLemmas,2,0,1,1,0,102,[],[]
527949467,rebelife78,0,0,0,0,0,85,[],[]
827207695619018752,Caerage,90,4,13,77,1,12764,[],[]
1073292145820348417,LHAxelrod1,1,0,0,1,0,480,[],[]
910168973051858945,PatCarr12856,2,0,1,1,0,3010,[],[]
2868310327,edmiller40,0,0,0,0,0,2786,[],[]
467516158,WhoisJaneGalt,0,0,0,0,0,268,[],[]
1241195553079406592,Selkiesulking1,18,2,5,13,0,1585,[],[]
284512891,thekitmalone,8,0,0,8,0,1412,[],[]
973302028544958469,rice3700,0,0,0,0,0,0,[],[]
335588408,marty_mcfried,1,0,0,1,0,138,[],[]
737743330323222528,6thstreetgaming,0,0,0,0,0,26,[],[]
2997806186,garyrancid,0,0,0,0,0,1016,[],[]
3029257097,WmWallace1911,3,1,0,3,1,6101,[],[]
16601559,SailFree,21,2,7,14,3,1487,[],[]
57992144,OeivindLundberg,0,0,0,0,0,179,[],[]
4276664608,Charles56903496,4,0,1,3,0,352,[],[]
406724826,AuthorNobles,3,1,0,3,0,295,[],[]
180469068,Robeana123,0,0,0,0,0,1102,[],[]
75190803,iKushRebel,0,1,0,0,0,575,[],[]
2258357868,AWorldOutOfMind,49,7,4,45,1,25713,[],[]
44475402,DrunkEnough,0,0,0,0,0,945,[],[]
1329215377969213440,radiant_ravioli,0,0,0,0,0,44,[],[]
48156200,azad2000,2,0,0,2,0,174,[],[]
2985623008,dbirch214,31,14,3,28,0,14447,[],[]
1005975592796291072,JkLittle7,0,0,0,0,0,30,[],[]
3298644055,shadowdrifter3,0,0,0,0,0,34,[],[]
30300903,RightPatCarroll,0,0,0,0,0,239,[],[]
296349654,Bob_Ortega,3,0,0,3,0,3595,[],[]
1291821394486013953,ChrisRene1,0,0,0,0,0,197,[],[]
385463,CalebJenkins,0,2,0,0,0,2816,[],[]
716432776711393280,lissainthezone,0,0,0,0,0,110,[],[]
1119573529240883200,DaFuWit,0,0,0,0,0,18,[],[]
1134652970,rbehnish,0,0,0,0,0,255,[],[]
1303655471753158656,MYMike68998619,0,0,0,0,0,74,[],[]
466115680,AvrilOwl,0,0,0,0,0,26,[],[]
576111163,malekm59,3,0,0,3,0,187,[],[]
2428776326,_metafizik,8,2,2,6,0,164649,[],[]
1439905116,barberotool,1,0,0,1,1,7161,[],[]
1056759055795081218,BeauTFC,4311,104,299,4012,20,116594,[],[]
895485884098916352,NnPnemck,8,1,2,6,0,1293,[],[]
307266576,siem53,2,0,1,1,1,15,[],[]
1554261541,ida_jo1911,0,0,0,0,0,320,[],[]
963036704,Marsha250,7,1,0,7,0,29581,[],[]
44310633,BountifulTrip,0,0,0,0,0,388,[],[]
1326235998028660737,PoliticiansUp,0,0,0,0,0,5,[],[]
112734688,I_Exude_Sarcasm,4,1,3,1,10,17471,[],[]
3273532682,pattykazUSA,13,3,2,11,1,5651,[],[]
1018968799872241664,sanataniameric1,1,0,0,1,0,2824,[],[]
3385133068,MsFirework_QT,2,0,0,2,0,2405,[],[]
299700440,JoPotanovic,0,0,0,0,0,107,[],[]
1410807517,ewkelso,0,0,0,0,0,45,[],[]
189683941,DJBrohawk,10,1,1,9,0,2218,[],[]
1104522349360173056,Michele82833725,0,0,0,0,0,130,[],[]
7766032,goodasyou,9,0,0,9,0,26233,[],[]
514424036,jjustice404,3,0,1,2,0,1451,[],[]
993687180,ArnieSommer,0,0,0,0,0,24,[],[]
1243774995181993984,aidanhoweII,1,0,0,1,0,29,[],[]
402104108,CarpenterPM,0,1,0,0,0,404,[],[]
216702868,OMGJune11,0,0,0,0,0,192,[],[]
2786255127,alavecchia1,1,0,0,1,0,1053,[],[]
27728409,BruceWoods,0,0,0,0,0,799,[],[]
32762811,sweeneytime,0,0,0,0,0,179,[],[]
1022501982773243906,KaliPatriot,3,0,1,2,0,4055,[],[]
22099720,rightwingertoo,0,0,0,0,0,34250,[],[]
709072226281197569,Mccarthasaurus,0,0,0,0,0,0,[],[]
850154016,RonDufresne,1,3,0,1,0,608,[],[]
1296180292454166528,EvelynB26783913,9,0,0,9,0,181,[],[]
472472650,KenTimmerman,66,3,19,47,6,2977,[],[]
1172948497395589120,iam_ayomikun,0,0,0,0,0,196,[],[]
3290481492,zacsman7,0,0,0,0,0,171,[],[]
1220736115742773254,GregoryDelJone1,0,0,0,0,0,27,[],[]
532601202,ExecGQ,0,0,0,0,0,2860,[],[]
3281190823,63green,0,0,0,0,0,16,[],[]
1276946259635400704,Arabell88925000,1,0,1,0,0,2829,[],[]
57566814,geeeege__,0,0,0,0,0,120,[],[]
915124518259187712,Jdubsteg,4,0,0,4,0,8051,[],[]
71894199,ABdoesracing,0,0,0,0,0,175,[],[]
268992357,thewinnerscirql,0,1,0,0,0,248,[],[]
1247326878035324929,HornyVoter,0,0,0,0,0,244,[],[]
908479827614867456,tyLehman9,1,0,0,1,0,42,[],[]
69018160,CindyBattles,1,1,0,1,0,2678,[],[]
1266175939572088837,PatriotNPlayboy,0,0,0,0,0,46,[],[]
1594753352,njhwriter,2,1,0,2,0,4346,[],[]
24927249,girlsgetaways,0,0,0,0,0,2064,[],[]
1036374688782532610,bonedaddybadass,0,0,0,0,0,46,[],[]
3951293963,cristinemsmith2,0,0,0,0,0,0,[],[]
54344081,investigigann,0,0,0,0,0,124,[],[]
1271995550271864832,LogicalBroham,0,0,0,0,0,68,[],[]
1336111851969662977,EthanWientjes,0,0,0,0,0,2,[],[]
20782911,Holdtheline2024,3,0,1,2,0,168,[],[]
1344539976,SpringSteps,23,2,4,19,0,37260,[],[]
2746793588,slbailey63,0,0,0,0,0,7,[],[]
392434333,jlmesman,0,1,0,0,0,143,[],[]
787723022991970304,GateOfDemocracy,3,0,1,2,0,11555,[],[]
1304719686,omgoldstein,0,1,0,0,0,12,[],[]
1001098488,BishopDKitchen,0,0,0,0,0,269,[],[]
3112114110,PLYMCO_TECH,0,0,0,0,0,10,[],[]
2564782746,LastKingMal,0,0,0,0,0,1120,[],[]
39838982,Theatrixdnb,0,0,0,0,0,661,[],[]
1045821487876370437,LonTaylor7,1,0,1,0,0,813,[],[]
208693683,DARLA_1,2,0,1,1,0,737,[],[]
825921214984101889,Jonatho70794998,0,0,0,0,1,32,[],[]
240862500,russell713,1,0,0,1,0,81,[],[]
915598993006178305,Barbara89358930,0,0,0,0,0,77,[],[]
2351814387,jan_morrow,1,0,1,0,0,47,[],[]
1253881156401012748,CSR451,0,0,0,0,1,3310,[],[]
18340642,McCrackan,1,1,0,1,0,108,[],[]
854846550,kvnpatterson7,0,0,0,0,0,277,[],[]
819608476133576708,Carti_Mandua,145,9,31,114,1,5164,[],[]
1138728423591948288,SeanMColeman1,0,0,0,0,0,96,[],[]
1223093951428775936,JamesMMiller13,1,0,0,1,0,1,[],[]
18728972,tarah_lyn09,0,0,0,0,0,215,[],[]
1051877297605799937,snide_sally,121,13,12,109,5,16877,[],[]
19059966,wmiddelkoop,133,58,7,126,3,112036,[],[]
26041163,Crystal_Critch,2,0,1,1,0,401,[],[]
1078347082220486656,DrStubblefield,1,0,0,1,0,1856,[],[]
1102978117176573953,GVanBuren4,5,0,1,4,0,11,[],[]
2378009777,KatGCujo,2,0,1,1,0,2207,[],[]
954185356840263681,ReallyKW,60,6,22,38,1,38721,[],[]
813649778466766849,TweetNanigans,0,0,0,0,0,549,[],[]
2430048728,BozzFariedz,2,0,0,2,0,952,[],[]
829447493955964929,LauraBenderHER,1,0,0,1,0,677,[],[]
876466051667468289,45bor73001578,0,0,0,0,0,35,[],[]
1015301393861824512,Riffmonger1,0,0,0,0,0,1639,[],[]
1331471996048330753,AArtzen,1,0,0,1,0,9,[],[]
1331047501839921152,Prespara1,1,0,0,1,0,37,[],[]
15656626,JeffObiewann,0,0,0,0,0,147,[],[]
21410088,swinshi,102,4,7,95,2,8928,[],[]
1328151871769468928,Jimerican2,2,0,1,1,1,1182,[],[]
324435119,_FatBoySlim,10,2,1,9,0,1278,[],[]
390943042,engjoneer,0,0,0,0,0,6,[],[]
155344199,colb_in_nova,1,0,0,1,0,126,[],[]
1191852116677136385,rick55175102,0,0,0,0,0,1986,[],[]
1215325678725410816,JamesDPeck3,1,0,0,1,0,94,[],[]
814877793024667648,ezed77781439,0,0,0,0,0,9,[],[]
817027915225251841,DSDDl3,0,0,0,0,0,216,[],[]
1325220509542473728,shotterOOC,2,0,0,2,0,134,[],[]
779091890708877312,xXdrago10Xx,0,0,0,0,0,53,[],[]
1267921166250864641,topined,0,0,0,0,0,180,[],[]
21729391,_WhatWouldWesDo,3,0,1,2,0,3484,[],[]
76559912,walker8888,0,0,0,0,0,60,[],[]
