User ID,User Name,Node_weight,Reply Count,Retweet count,Like Count,Quote Count,Followers Count,FOllowerID,Follower name
25979341,gypsyjenn,1,0,0,1,0,554,[],[]
1665323814,SeeHearSmell,5,2,1,4,0,1619,[],[]
230041556,MatttCronin,4,0,0,4,0,593,[],[]
1160434680522584064,Altotus1,0,1,0,0,0,393,[],[]
47296192,JoeOfTheNorth,73,9,10,63,1,3102,[],[]
1014318446224560128,metabolicpoodle,5,1,0,5,0,268,[],[]
35754823,the1abner,0,0,0,0,0,418,[],[]
849674817766924288,CoolBlueAura1,0,0,0,0,0,4880,[],[]
257097577,wavetossed,1,1,1,0,0,5078,[],[]
93884311,surelyyoujesst,6,0,1,5,0,110,[],[]
18762575,marcjmazauskas,0,0,0,0,0,136,[],[]
61312785,jamrock78,4,0,1,3,2,179,[],[]
2494023656,brennanmerone,0,0,0,0,0,196,[],[]
18095500,nikevich,0,0,0,0,0,1768,[],[]
43260670,lucaswmuller,10,1,0,10,1,1884,[],[]
1345169262575460353,awfultinderbios,0,0,0,0,0,1,[],[]
723191297301860352,FlatEarthCity,45,11,10,35,4,11359,[],[]
225908507,mcmwright,2,1,0,2,0,488,[],[]
1271964552146681857,00_Spotter,1,0,0,1,0,52,[],[]
1087950554133946368,FDAlexanders,0,0,0,0,0,543,[],[]
3164587907,TheCheapShowPod,9,5,1,8,0,4571,[],[]
82538306,perryparks2,0,0,0,0,0,15,[],[]
816825787869368321,marsjell0,3,1,0,3,0,121,[],[]
28799319,JimHarper3,0,0,0,0,0,67,[],[]
1233510298260295681,rac1ngart,5,0,0,5,0,366,[],[]
3377374973,darkksister,0,0,0,0,0,1009,[],[]
1170897985,TheMovieProjec1,0,0,0,0,0,480,[],[]
263305818,chrisirvintweet,0,0,0,0,0,120,[],[]
2846737657,seberats,2,0,0,2,1,918,[],[]
2470963145,buttrock_,1,0,0,1,0,84,[],[]
2532726038,HarrisonCLee,21,0,4,17,0,1567,[],[]
2399687505,twlldun,63,15,0,63,0,36758,[],[]
1177141488540639233,NSchoie,0,0,0,0,0,2,[],[]
1271204639199952901,NASCALAMITYY,11,2,0,11,0,1659,[],[]
1147168653424701441,LuisIbrahimDia3,2,1,2,0,0,343,[],[]
1001654598870945792,apeiroge,3,1,0,3,0,410,[],[]
25340409,AlUCanEatShrimp,7,0,0,7,0,3494,[],[]
15759771,Literatrix,8,1,3,5,0,8067,[],[]
1175023294371815425,DrSteveBrule16,2,0,0,2,0,227,[],[]
866474104811126784,thearticles7777,2,1,0,2,0,304,[],[]
755726,tdawry,3,0,0,3,0,262,[],[]
26725913,the_ankit_soni,0,0,0,0,0,638,[],[]
27242771,themizzen,0,0,0,0,0,8,[],[]
2196923407,BuzMartinSC,22,2,8,14,0,8101,[],[]
47739737,JuanCamilo_ML,1,0,0,1,0,269,[],[]
1316425828549394436,tim39941098,0,0,0,0,0,1402,[],[]
1349852526,farzanamoon,0,0,0,0,0,973,[],[]
1327973966,jnmcabee,1,0,0,1,0,649,[],[]
272944593,studio26radio,0,0,0,0,0,1105,[],[]
479917205,JoePalana,23,1,2,21,0,1054,[],[]
2463303930,GavinDYoung,14,1,0,14,0,2517,[],[]
224245536,pewtergod,3,0,1,2,0,1580,[],[]
369119901,MJShochat,0,0,0,0,0,1620,[],[]
1051208762,robertmd78,0,0,0,0,0,321,[],[]
1311173305811062785,mxash_,0,1,0,0,0,20,[],[]
809152702059978752,janicesghost,2,0,0,2,0,1384,[],[]
2570791197,muhammadzebkha2,1,0,1,0,0,22025,[],[]
1370425459,KDreisiebner,9,1,2,7,0,1413,[],[]
521470799,KleberVSMonte,0,0,0,0,0,582,[],[]
254177179,Kaseydoodles,1,1,0,1,0,75,[],[]
498206683,KassandraNovell,1,1,0,1,0,818,[],[]
1328365922931929088,RaynerUap,4,1,0,4,0,681,[],[]
5300512,jasonirvine,2,3,0,2,0,699,[],[]
1375023750,sinklord,1,3,0,1,0,402,[],[]
719268522,TammyLWalser1,1,0,0,1,0,1650,[],[]
14886312,ribkaw,0,0,0,0,0,938,[],[]
788183794805149696,mj5402,0,0,0,0,0,80,[],[]
44832577,rudyledbetter,0,0,0,0,0,260,[],[]
1020321897626722307,CynicalArmyWife,0,0,0,0,0,227,[],[]
18023287,johncecilprice,0,0,0,0,0,1764,[],[]
154872146,6igyak,10,1,0,10,0,1308,[],[]
72031563,CGrandma55,33,2,3,30,0,1434,[],[]
714681863487545346,yoshimichi0409,32,0,13,19,0,5680,[],[]
1255946430298161161,schwurbelwatch,38,3,1,37,0,37516,[],[]
1408868054,bigskyrad,2,2,0,2,0,489,[],[]
368920797,SMaurizi,298,10,90,208,4,43631,[],[]
1027127794801762304,chad_alt,11,1,0,11,0,13652,[],[]
1099723889280798721,rainwater_raven,0,0,0,0,0,296,[],[]
17312357,gstuedler,9,0,2,7,0,8055,[],[]
898121826127273984,Brad_of_Kauai,0,0,0,0,0,3546,[],[]
16939652,theMadJayWoman,0,0,0,0,0,179,[],[]
1327683662461104128,DarciSings,2,1,1,1,0,1045,[],[]
53631104,iamthechoko,0,0,0,0,0,1873,[],[]
1006311853,Jolly_St_Lewis,3,0,1,2,0,686,[],[]
2729711182,patissmashed,0,0,0,0,0,103,[],[]
87133189,dpinsen,2,2,0,2,0,5261,[],[]
3320678306,realjoseph12,1,0,0,1,0,40,[],[]
4733830579,Cameron_O_Flage,0,0,0,0,0,265,[],[]
743573752286347264,AdobeAshPlayer,1,1,0,1,0,258,[],[]
1070009555659227136,syndieuzcat,6,0,0,6,0,886,[],[]
238727586,perceval45,8,1,0,8,0,1994,[],[]
219011134,bentrubody,0,0,0,0,0,103,[],[]
2829383090,HendoArt,391,13,10,381,1,174255,[],[]
1081042609622142976,MikieKingMusic,0,0,0,0,0,268,[],[]
832616065259614209,TheUSASingers,4475,297,970,3505,93,105899,[],[]
353481057,jimsthatguy,16,1,1,15,0,647,[],[]
52175998,feefee221,2,1,2,0,2,975,[],[]
65612473,roninkakuhito,0,0,0,0,0,267,[],[]
1277435053,bigfack,1,0,0,1,0,1066,[],[]
46026333,permz,6,0,2,4,0,63,[],[]
1493735982,Deeeviouss,4,0,3,1,0,312,[],[]
1337834298204893188,SebLeStagiaire,3,0,0,3,0,234,[],[]
1213718894080249857,KRamelmeier,1,0,0,1,0,764,[],[]
1239749619325648896,TheFakeWill1,1,1,0,1,0,79,[],[]
844636994,TalkiLeaks,0,1,0,0,0,24,[],[]
1249492363203858432,spiffysummer,1,0,0,1,0,38,[],[]
609576155,Gordon_ramstein,0,0,0,0,0,346,[],[]
3779929180,nrdgrl007,11,13,1,10,0,16470,[],[]
859262322870697984,nise_yoshimi,5,0,0,5,0,3232,[],[]
207199611,tweetysoph86,5,0,1,4,0,526,[],[]
291240985,QueenPhillippa,1,0,0,1,0,5754,[],[]
756103495,deaconstable,0,1,0,0,0,376,[],[]
1273487191587434496,GluchLucky,0,0,0,0,0,69,[],[]
261716677,Boeing74,0,1,0,0,0,799,[],[]
27800762,stmcgee,2,0,0,2,0,427,[],[]
1331046766159011841,OGJoshuaJohnson,0,0,0,0,0,4,[],[]
1308835328971726854,nqahhhbot,0,0,0,0,1,22,[],[]
294852352,massimomessina1,5,5,3,2,0,21947,[],[]
444025240,diannev6,0,0,0,0,0,495,[],[]
824108456017727490,TeyStar,0,0,0,0,0,4,[],[]
933567109141016576,grindstone50k,0,2,0,0,0,113,[],[]
318904285,ShakingStick,37,5,3,34,0,3768,[],[]
3395852866,AresofMars777,0,2,0,0,0,239,[],[]
740698032493199361,RigleVincent,5,2,0,5,0,83,[],[]
331570569,ThorisBC,0,0,0,0,0,1276,[],[]
730678717,WBourland530,1,0,0,1,0,70,[],[]
1270489357208649728,JosephFordCotto,99,71,10,89,4,21467,[],[]
7998632,veryimportant,51,3,2,49,0,6793,[],[]
1029848480985047041,MushPIush,12,0,2,10,1,330,[],[]
1336029864885952512,TheOneManRiot1,3,3,1,2,0,37,[],[]
217083779,Tanaka_Taba,0,0,0,0,0,134,[],[]
892669611375775744,DreamHollow4219,0,0,0,0,0,271,[],[]
980537623461744640,Commanderk59,15,0,0,15,0,1339,[],[]
1111459435120115713,madpowers69,3,0,0,3,0,39,[],[]
349913515,Vendettatrading,0,0,0,0,0,241,[],[]
17323104,brownrecluseesq,9,1,1,8,0,751,[],[]
103880442,JohnC_Ruiz,0,0,0,0,0,116,[],[]
61659696,aworkman14,0,0,0,0,0,366,[],[]
4884762153,GOPPollAnalyst,127,61,10,117,2,37218,[],[]
20174444,stylewylde,6,1,0,6,0,2232,[],[]
3263253388,meNabster,13,0,8,5,1,30453,[],[]
987260588958060544,SmeshJitsuOnly,12,4,0,12,0,2803,[],[]
6653352,tmhwrd,3,0,0,3,0,865,[],[]
281764473,miacusumanonyc,20,4,2,18,1,1244,[],[]
219106606,SquidleySpooch,0,1,0,0,0,146,[],[]
269231115,afwest02,0,0,0,0,0,47,[],[]
37927157,matthewhollie,0,0,0,0,0,860,[],[]
974176038392492034,PinarooR,0,0,0,0,0,255,[],[]
172118464,GMMoley,1,0,0,1,0,152,[],[]
189669313,budbaybaby,0,0,0,0,0,787,[],[]
817434389126713345,SkunkPolitics,0,1,0,0,0,6,[],[]
873891432460951552,Lairy_Girl,0,0,0,0,0,325,[],[]
537518370,VanCampbell1,0,0,0,0,0,28,[],[]
2490284550,weirwoodtreehug,1,1,0,1,0,297,[],[]
1005593361112293380,DavidDy87087643,0,0,0,0,0,279,[],[]
983424792,kensol001,2,1,0,2,0,553,[],[]
904181464429993984,Magnetron_1,2,2,0,2,0,280,[],[]
30791478,Thomwade,1,0,0,1,0,653,[],[]
84449460,codersblock,0,1,0,0,0,496,[],[]
816078928708255744,MetallixAI,0,0,0,0,0,285,[],[]
1226201538185637889,DenebolaZenFoto,0,0,0,0,0,293,[],[]
50918094,LanceAdelphia,0,0,0,0,0,741,[],[]
1253739175762972673,DarrylRevok6,0,0,0,0,0,2353,[],[]
1332758953785225217,colleen47253714,0,0,0,0,0,23,[],[]
450266278,sammartinezboyd,5,4,1,4,0,2300,[],[]
2354049518,vandeRede,0,0,0,0,0,1225,[],[]
46872841,BossMantlemoto,0,0,0,0,0,386,[],[]
39148782,AndysTwatterBox,2,0,0,2,0,220,[],[]
1345079770342686725,kevlawn1,0,0,0,0,0,0,[],[]
620222951,RyCStudio2,0,0,0,0,0,218,[],[]
1058485567946657798,MissionWinBlue,0,0,0,0,0,1063,[],[]
68892714,farrellhamann,5,0,2,3,1,4323,[],[]
16685361,ericals,22,1,0,22,1,1015,[],[]
1114578497232621569,2007narutoamv,2,0,0,2,0,439,[],[]
832003400,JohnBConlin,2,1,0,2,0,666,[],[]
877649371042545665,DangerousKet,2,1,0,2,0,411,[],[]
1110007062031937536,animal_manor,15,2,4,11,0,460,[],[]
870652304386609154,MacPatAmer,0,0,0,0,0,4,[],[]
1255162834973048832,Brogressive1,4,0,0,4,0,112,[],[]
59010637,DianeRavitch,45,8,6,39,4,156442,[],[]
49113144,pakalamazoo,0,1,0,0,0,1569,[],[]
17833574,HalSparks,260,17,24,236,0,124968,[],[]
836023212341354497,JosvanAsten,0,0,0,0,0,48,[],[]
125892758,sonofether,4,0,1,3,0,208,[],[]
1152664431081508864,SteveTaylorsRT,0,0,0,0,0,10,[],[]
26335025,KingMoleMan,7,0,0,7,0,900,[],[]
295791842,EllenKilloran,1,2,0,1,0,3634,[],[]
992378793431101440,NorthwestMyth,0,0,0,0,0,8,[],[]
1146385689149431808,ninjabatman2020,0,0,0,0,0,7,[],[]
823436447915053056,conjugatedsystm,0,0,0,0,0,162,[],[]
1182276627851567104,AliaStultulo,3,0,2,1,0,700,[],[]
225459888,vintage_bii,0,0,0,0,0,341,[],[]
1310382460174249984,MissMarta20,0,0,0,0,1,5,[],[]
477985529,sweetandysour,4,0,0,4,0,243,[],[]
55057507,CherifLahouaria,1,0,0,1,0,229,[],[]
748655934,DavionNYC,1,0,0,1,0,390,[],[]
122121336,TBaumz,4,0,0,4,0,430,[],[]
25871692,cfloinc,14,3,0,14,0,3534,[],[]
15290277,dylanllyr,0,0,0,0,0,1572,[],[]
1088956273066995714,AnalyticsEqv,8,0,0,8,0,2353,[],[]
1111255562,RichardINSorge,7,2,1,6,0,1849,[],[]
17001490,jricole,50,0,13,37,0,54705,[],[]
138490026,oujirouu,0,0,0,0,0,942,[],[]
6778392,fraserYT,0,0,0,0,0,319,[],[]
