User ID,User Name,Node_weight,Reply Count,Retweet count,Like Count,Quote Count,Followers Count,FOllowerID,Follower name
43694024,Ibishblog,191,7,37,154,2,34982,[],[]
3138425305,Cabal_Educator,15,1,1,14,0,6385,[],[]
326465419,192001e,0,0,0,0,0,882,[],[]
134146904,Bryan_Wall,3,1,0,3,0,1878,[],[]
167106997,PartyboatDave,2,0,0,2,0,1336,[],[]
110955422,mhjvandenberg,4,1,0,4,0,1682,[],[]
239012412,drmathys_,32,1,3,29,0,2885,[],[]
1102123374040498177,mo_unbound,0,0,0,0,0,33,[],[]
1225564321729699841,h60017564,6,0,0,6,0,625,[],[]
2885815027,theedalg,2,0,1,1,0,88,[],[]
1017748144229150720,anker_nils,1,0,0,1,0,215,[],[]
121902238,j_con24,0,0,0,0,1,45,[],[]
183351807,john_chandler,2,1,0,2,0,760,[],[]
16148593,calamityjon,11,1,0,11,0,3666,[],[]
189705131,toygunhitman,0,0,0,0,0,156,[],[]
1306031602129145862,TExtraodinaire,0,0,0,0,0,2,[],[]
16777774,paologerbaudo,6,1,0,6,0,13430,[],[]
1219345011617042432,N_M_Sheppard,1,0,0,1,0,104,[],[]
456959219,BeSomeoneDesign,0,0,0,0,0,793,[],[]
633290746,lacanator,0,1,0,0,0,308,[],[]
428592704,sweetzmbejesus,0,0,0,0,0,143,[],[]
1283468954615218176,73MilitaryMama,8,2,1,7,1,8389,[],[]
3630753023,CubiiiKx,0,0,0,0,0,58,[],[]
1138304472088662016,jackskokos,7,2,0,7,0,58,[],[]
17134670,AjaSaysHello,262,13,16,246,0,21415,[],[]
174048465,nyc118,1,0,0,1,0,1164,[],[]
3256023830,RevSnow67,0,0,0,0,0,151,[],[]
247027685,DanielBHervey,2,0,0,2,0,1632,[],[]
300178269,Mercutio_M,0,5,0,0,0,16581,[],[]
780580343845834752,brandonjlemay,0,0,0,0,0,555,[],[]
1087437215179915271,JackWil05449562,2,0,0,2,0,338,[],[]
26758814,TrpleThreat,2,0,0,2,0,246,[],[]
42694613,darknight9669,1,0,0,1,0,629,[],[]
14591900,orinanne,16,1,1,15,0,2277,[],[]
14685321,BlondieNY,1,0,0,1,0,891,[],[]
4420211,Dr_ChrisPieper,0,0,0,0,0,356,[],[]
771566652,FumiFumiTwit,1,0,0,1,0,244,[],[]
2202075256,annie_burchill_,0,1,0,0,0,705,[],[]
1314329174333554688,kendaIIR0Y,0,1,0,0,0,118,[],[]
99132033,martinthatsmysh,0,0,0,0,0,127,[],[]
725842893450166272,tertbutle,0,0,0,0,0,1985,[],[]
824726949910216705,KimGrif42922309,0,0,0,0,0,1,[],[]
971419848898162689,thomas__ryden,1,0,0,1,0,263,[],[]
1289226463582060545,kiwi_ren_,0,1,0,0,0,77,[],[]
1144121025627598849,_MESSENGER_1,0,0,0,0,0,769,[],[]
1239323431,mm8833,0,0,0,0,0,49,[],[]
1318579110256513024,PlannerSatan,0,0,0,0,0,8,[],[]
164543724,theghostpossum,0,1,0,0,0,1104,[],[]
351193787,secondaryphone,0,0,0,0,0,749,[],[]
15871367,DBSK,0,2,0,0,1,1687,[],[]
2916040513,SaintandSword,12,1,0,12,0,639,[],[]
24266712,Ulrik_,30,6,1,29,0,1667,[],[]
14271428,joshdubois,1,0,0,1,0,471,[],[]
404740950,MikeCBishop,0,1,0,0,0,175,[],[]
35332943,LostInStereoLiz,3,1,0,3,0,2646,[],[]
3434399176,paul_dehedin,1,0,1,0,0,2352,[],[]
28448280,johnpnelson,1,0,0,1,0,101,[],[]
52652394,SamuelPriest888,1,0,0,1,0,1640,[],[]
30939104,JenKzenDiBen,0,1,0,0,0,34,[],[]
