User ID,User Name,Node_weight,Reply Count,Retweet count,Like Count,Quote Count,Followers Count,FOllowerID,Follower name
914515600784977924,HogansMalone,2,2,0,2,0,736,[],[]
63713794,MsLeslieLudgate,2,0,0,2,0,2221,[],[]
13179922,ryanjbell,29,6,0,29,1,6147,[],[]
373632925,Jbigs11,2,0,0,2,0,406,[],[]
4200158293,sbespn,0,0,0,0,0,102,[],[]
384218260,StoryTom,3,2,0,3,0,1307,[],[]
1270844630360350721,EmptyGuns1,0,0,0,0,0,10,[],[]
4852429504,jeenabloom,2,0,0,2,1,1607,[],[]
84210850,CherylHeuton,18,0,1,17,1,3274,[],[]
1251234731229921282,Bellagirl8589,0,0,0,0,0,321,[],[]
55071115,riotbrrd,4,0,0,4,0,91,[],[]
708393856644096000,learn2discern1,0,0,0,0,0,50,[],[]
17757205,leboism,14,0,1,13,0,1209,[],[]
21298510,NujabWes,5,0,1,4,0,997,[],[]
21287755,zevonesque,10,0,0,10,0,3305,[],[]
379826385,DrPlapsmear,0,0,0,0,0,960,[],[]
119177510,amyluv100,0,0,0,0,0,3,[],[]
121489431,CharlesPPierce,3063,60,394,2669,21,229323,[],[]
951849805751472129,SeanMcCoyPhotog,5,2,1,4,0,2122,[],[]
18617822,liebshen,1,0,0,1,0,1203,[],[]
463625762,bloomy1313jdesq,0,0,0,0,0,47,[],[]
285761256,makarov__,0,0,0,0,0,738,[],[]
145512058,SweetBabyJeebus,1,0,0,1,0,68,[],[]
318832020,PaulSoter,83,2,6,77,0,19619,[],[]
343449169,KidTiger__,0,0,0,0,0,222,[],[]
358936214,Willmatic9428,4,0,0,4,0,563,[],[]
1053704293713358848,emocarnie,2,0,0,2,0,57,[],[]
1183789584511049728,jobluemann,0,0,0,0,0,1949,[],[]
15748665,tellmemo,0,1,0,0,0,1146,[],[]
1315620956178706437,PiggyPatW,0,0,0,0,1,29,[],[]
49823753,Scott_R_JC,7,1,0,7,0,1938,[],[]
1227853289804296192,highforrest,0,0,0,0,0,74,[],[]
53302814,dabigjoker,0,0,0,0,0,230,[],[]
762991171,arianek,2,0,0,2,0,653,[],[]
163691847,bmreade,0,0,0,0,0,911,[],[]
19825626,johngary,125,4,18,107,4,8055,[],[]
80692003,10olive,0,0,0,0,0,7,[],[]
4851886060,ryk_70,2,0,0,2,0,52,[],[]
68721548,brynn_kush,1,0,0,1,0,250,[],[]
468336096,JackSlackMMA,262,9,2,260,1,31446,[],[]
729806845699706884,SnackMerritt,10,0,0,10,0,1825,[],[]
