User ID,User Name,Node_weight,Reply Count,Retweet count,Like Count,Quote Count,Followers Count,FOllowerID,Follower name
478530888,SonnetSmith,0,0,0,0,0,1580,[],[]
908516783207976960,JulioG_1982,0,0,0,0,0,32,[],[]
198000806,Nut4Foto,0,0,0,0,0,1026,[],[]
924346268,AndeCarlomusto,1,0,1,0,0,1752,[],[]
867136715479240704,SonicTruth68,2,0,0,2,0,11050,[],[]
1287819675263471616,birdmom2020,0,0,0,0,0,218,[],[]
2919047954,lalovestrump,9,2,1,8,0,10312,[],[]
1297022714008309761,Jessied75235626,0,0,0,0,1,498,[],[]
1248215010343608320,Joselmiope,0,0,0,0,0,392,[],[]
983378162,erzulieamore,0,0,0,0,1,27,[],[]
4850146941,01zerohero,1,0,0,1,0,43,[],[]
1039304207973711872,PersistOrg,11,0,5,6,2,11244,[],[]
723099553805787136,NavyVetResister,108,5,31,77,3,23226,[],[]
1208868117797130240,currencyoftruth,0,0,0,0,0,70,[],[]
42232213,fonzay,0,0,0,0,1,332,[],[]
1181293519518015489,WyzGyzTweets,1,0,0,1,0,1201,[],[]
2831799892,rebirthofotis,0,0,0,0,0,37,[],[]
15299890,Lazerbrains,0,0,0,0,0,4,[],[]
1283451871,DavidDyoungw4,0,0,0,0,0,81,[],[]
135606008,blakebullock95,0,0,0,0,0,95,[],[]
1302022871770755072,SirJohnTheDoe1,0,0,0,0,0,22,[],[]
965182403227471872,TWeeTer_ExE,2,0,0,2,0,5299,[],[]
260024065,citizenboy,2,0,1,1,0,4,[],[]
1323758274055987200,WGetlouder,0,0,0,0,0,143,[],[]
1269049302216818690,NemeAaron,0,0,0,0,0,0,[],[]
758828157986148352,RYAND7691,1,0,0,1,0,198,[],[]
429881678,DSlaughter_,64,0,0,64,0,1179,[],[]
99767747,Team3XPL0IT,0,0,0,0,0,11,[],[]
1352604722,norma57663100,2,0,1,1,0,21,[],[]
2389419156,captinpeachfuzz,0,0,0,0,0,33,[],[]
915623897063620608,BillFlounoy,1,0,0,1,0,323,[],[]
2590500468,marianaajuaarez,21,0,2,19,1,920,[],[]
1076344425188597760,Divideandattack,0,0,0,0,0,72,[],[]
772498983201550336,ReviewTheEarth,0,0,0,0,0,1130,[],[]
798304961411055616,I_loveUSAmerica,0,0,0,0,0,2377,[],[]
826625421416550400,MiamiSven,0,0,0,0,0,82,[],[]
232418574,emilynm41,1,0,0,1,0,562,[],[]
220914615,feebeegb,0,0,0,0,0,1074,[],[]
711310585716154369,tcjbone,5,0,2,3,0,2312,[],[]
296558432,lionsroar99,0,0,0,0,0,42,[],[]
826268285348040709,Nutroplasm,2,0,1,1,0,68,[],[]
250335806,JonDavidKane,0,0,0,0,0,457,[],[]
1341161666751434759,Politicallyexp2,1,0,1,0,0,45,[],[]
951703132366622720,RudiThings,2,0,0,2,0,60,[],[]
2457133676,DonnyTrapnell,0,0,0,0,0,3,[],[]
1236636363929370624,dren127,0,0,0,0,0,7,[],[]
